time,device_id,split,state_label,is_anomaly_point,anomaly_start_time,fault_cell,window_start_time,target_time,anomaly_score,abs_norm_residual_cell_voltage_min,abs_norm_residual_cell_voltage_delta,abs_norm_residual_cell_temp_max,abs_norm_residual_cell_temp_delta,abs_norm_residual_cell_soc_mean,abs_norm_residual_cell_soc_delta
2026-01-03 21:15:00,BAT_0020,train,normal,0,,,2026-01-03 18:35:00,2026-01-03 21:15:00,0.9714664,0.06861598,0.10262385,0.077399686,0.84061,0.009868269,0.014531046
2026-01-03 21:20:00,BAT_0020,train,normal,0,,,2026-01-03 18:40:00,2026-01-03 21:20:00,0.18654867,0.03990232,0.020809546,0.025392927,0.15687379,0.011235924,0.018355822
2026-01-03 21:25:00,BAT_0020,train,normal,0,,,2026-01-03 18:45:00,2026-01-03 21:25:00,1.117144,0.051404756,0.02328214,0.029749347,0.98305917,0.0018181854,0.015846493
2026-01-03 21:30:00,BAT_0020,train,normal,0,,,2026-01-03 18:50:00,2026-01-03 21:30:00,0.6456782,0.044620536,0.06290478,0.15690848,0.5517331,0.0012806457,0.015080565
2026-01-03 21:35:00,BAT_0020,train,normal,0,,,2026-01-03 18:55:00,2026-01-03 21:35:00,0.5418667,0.06015684,0.03203989,0.046547227,0.46908703,6.878851e-05,0.013485154
2026-01-03 21:40:00,BAT_0020,train,normal,0,,,2026-01-03 19:00:00,2026-01-03 21:40:00,1.1744883,0.062495805,0.008672463,0.10823171,1.0289652,0.001230664,0.015058349
2026-01-03 21:45:00,BAT_0020,train,normal,0,,,2026-01-03 19:05:00,2026-01-03 21:45:00,0.33697882,0.03578382,0.0019241945,0.016970484,0.29402608,0.0014299203,0.015081908
2026-01-03 21:50:00,BAT_0020,train,normal,0,,,2026-01-03 19:10:00,2026-01-03 21:50:00,2.4683664,0.027224205,0.062566616,0.12417876,2.1757164,0.0022830318,0.015880983
2026-01-03 21:55:00,BAT_0020,train,normal,0,,,2026-01-03 19:15:00,2026-01-03 21:55:00,0.082763776,0.038664173,0.0010990653,0.0638393,0.0092868805,0.005871332,0.018141769
2026-01-03 22:00:00,BAT_0020,train,normal,0,,,2026-01-03 19:20:00,2026-01-03 22:00:00,0.12033418,0.04461284,0.05047779,0.036283568,0.09388003,0.0076782117,0.02182635
2026-01-03 22:05:00,BAT_0020,train,normal,0,,,2026-01-03 19:25:00,2026-01-03 22:05:00,1.3203517,0.010091281,0.08171746,0.08598581,1.1563005,0.015273782,0.028815193
2026-01-03 22:10:00,BAT_0020,train,normal,0,,,2026-01-03 19:30:00,2026-01-03 22:10:00,0.6979382,0.0029354913,0.05429021,0.124287926,0.6035429,0.01559955,0.03021434
2026-01-03 22:15:00,BAT_0020,train,normal,0,,,2026-01-03 19:35:00,2026-01-03 22:15:00,0.5393911,0.023700284,0.083180696,0.09208136,0.46036234,0.0158093,0.02779347
2026-01-03 22:20:00,BAT_0020,train,normal,0,,,2026-01-03 19:40:00,2026-01-03 22:20:00,0.7652914,0.0004406889,0.06589128,0.021102233,0.6701549,0.013171252,0.026588293
2026-01-03 22:25:00,BAT_0020,train,normal,0,,,2026-01-03 19:45:00,2026-01-03 22:25:00,0.59433806,0.008555543,0.027795352,0.04395923,0.5196566,0.011224442,0.026667535
2026-01-03 22:30:00,BAT_0020,train,normal,0,,,2026-01-03 19:50:00,2026-01-03 22:30:00,0.5711958,0.0075135105,0.03717438,0.008908264,0.50082403,0.0106654735,0.025881048
2026-01-03 22:35:00,BAT_0020,train,normal,0,,,2026-01-03 19:55:00,2026-01-03 22:35:00,0.2903057,0.014949956,0.08481518,0.039566293,0.24421565,0.0078395875,0.018171541
2026-01-03 22:40:00,BAT_0020,train,normal,0,,,2026-01-03 20:00:00,2026-01-03 22:40:00,0.7472918,0.017180577,0.020110426,0.02079347,0.6580172,0.008258408,0.015627816
2026-01-03 22:45:00,BAT_0020,train,normal,0,,,2026-01-03 20:05:00,2026-01-03 22:45:00,0.7951866,0.017589182,0.0040841163,0.03430378,0.7015908,0.0040006465,0.011452979
2026-01-03 22:50:00,BAT_0020,train,normal,0,,,2026-01-03 20:10:00,2026-01-03 22:50:00,1.1486754,0.0012313552,0.027148891,0.1681107,1.0053173,0.006373009,0.012560635
2026-01-03 22:55:00,BAT_0020,train,normal,0,,,2026-01-03 20:15:00,2026-01-03 22:55:00,0.827256,0.007178427,0.086489104,0.082211226,0.7195907,0.0037318864,0.011096844
2026-01-03 23:00:00,BAT_0020,train,normal,0,,,2026-01-03 20:20:00,2026-01-03 23:00:00,0.6042249,0.0043850397,0.006923856,0.027813926,0.53316236,0.00424443,0.011997805
2026-01-03 23:05:00,BAT_0020,train,normal,0,,,2026-01-03 20:25:00,2026-01-03 23:05:00,0.20626423,0.0028943084,0.058687154,0.025933402,0.17467093,0.003317263,0.011905625
2026-01-03 23:10:00,BAT_0020,train,normal,0,,,2026-01-03 20:30:00,2026-01-03 23:10:00,1.280421,0.0033299502,0.03715145,0.20268713,1.119375,0.0007744783,0.0069351625
2026-01-03 23:15:00,BAT_0020,train,normal,0,,,2026-01-03 20:35:00,2026-01-03 23:15:00,0.22107624,0.004517646,0.053126626,0.022447955,0.18873888,0.0004050038,0.009741804
2026-01-03 23:20:00,BAT_0020,train,normal,0,,,2026-01-03 20:40:00,2026-01-03 23:20:00,0.7702394,0.007860318,0.061400242,0.17752524,0.6647252,0.004532866,0.0069982647
2026-01-03 23:25:00,BAT_0020,train,normal,0,,,2026-01-03 20:45:00,2026-01-03 23:25:00,0.6017673,0.007880823,0.011491781,0.15755282,0.52120215,0.0059435465,0.0070963087
2026-01-03 23:30:00,BAT_0020,train,normal,0,,,2026-01-03 20:50:00,2026-01-03 23:30:00,0.2811457,0.008547384,0.037165232,0.012758027,0.24396898,0.004590971,0.0074995123
2026-01-03 23:35:00,BAT_0020,train,normal,0,,,2026-01-03 20:55:00,2026-01-03 23:35:00,0.25999048,0.033311956,0.034630723,0.07386245,0.2187625,0.010169451,0.004994474
2026-01-03 23:40:00,BAT_0020,train,normal,0,,,2026-01-03 21:00:00,2026-01-03 23:40:00,1.6679876,0.022296572,0.061593056,0.14735526,1.4635956,0.006967767,0.004628084
2026-01-03 23:45:00,BAT_0020,train,normal,0,,,2026-01-03 21:05:00,2026-01-03 23:45:00,0.31878775,0.030299284,0.03874991,0.024156302,0.27434587,0.009531523,0.006879099
2026-01-03 23:50:00,BAT_0020,train,normal,0,,,2026-01-03 21:10:00,2026-01-03 23:50:00,0.623229,0.034327045,0.026251657,0.016914127,0.5462329,0.0075904704,0.010215823
2026-01-03 23:55:00,BAT_0020,train,normal,0,,,2026-01-03 21:15:00,2026-01-03 23:55:00,0.8451995,0.057021644,0.14177099,0.13556677,0.72146267,0.0070816046,0.01627139
2026-01-01 02:40:00,BAT_0021,train,normal,0,,,2026-01-01 00:00:00,2026-01-01 02:40:00,0.44477236,0.013549527,0.036738608,0.007745636,0.38642532,0.038971283,0.03199194
2026-01-01 02:45:00,BAT_0021,train,normal,0,,,2026-01-01 00:05:00,2026-01-01 02:45:00,1.019165,0.004176887,0.13759007,0.12414445,0.8796719,0.03858063,0.03263036
2026-01-01 02:50:00,BAT_0021,train,normal,0,,,2026-01-01 00:10:00,2026-01-01 02:50:00,1.2236058,0.0207694,0.13759542,0.08858554,1.0616852,0.045362253,0.04065293
2026-01-01 02:55:00,BAT_0021,train,normal,0,,,2026-01-01 00:15:00,2026-01-01 02:55:00,1.03179,0.0016429967,0.12642068,0.014375147,0.8995546,0.04019805,0.039394103
2026-01-01 03:00:00,BAT_0021,train,normal,0,,,2026-01-01 00:20:00,2026-01-01 03:00:00,1.3230022,0.030884113,0.262127,0.07226023,1.1391321,0.03737456,0.029332498
2026-01-01 03:05:00,BAT_0021,train,normal,0,,,2026-01-01 00:25:00,2026-01-01 03:05:00,0.26429603,0.0013575776,0.110259145,0.07631608,0.21525368,0.043593194,0.02440657
2026-01-01 03:10:00,BAT_0021,train,normal,0,,,2026-01-01 00:30:00,2026-01-01 03:10:00,0.6976896,0.08935487,0.0925795,0.122463316,0.5910914,0.0466848,0.022480631
2026-01-01 03:15:00,BAT_0021,train,normal,0,,,2026-01-01 00:35:00,2026-01-01 03:15:00,0.62387323,0.038502164,0.04022958,0.028287685,0.5418186,0.051808905,0.018436326
2026-01-01 03:20:00,BAT_0021,train,normal,0,,,2026-01-01 00:40:00,2026-01-01 03:20:00,0.9594525,0.04989664,0.03467947,0.0754836,0.8359735,0.054458387,0.021789238
2026-01-01 03:25:00,BAT_0021,train,normal,0,,,2026-01-01 00:45:00,2026-01-01 03:25:00,0.7351635,0.006499316,0.0919088,0.06803132,0.63451785,0.056791887,0.035214044
2026-01-01 03:30:00,BAT_0021,train,normal,0,,,2026-01-01 00:50:00,2026-01-01 03:30:00,0.7721336,0.036412746,0.09250929,0.09358581,0.661695,0.064142846,0.049468234
2026-01-01 03:35:00,BAT_0021,train,normal,0,,,2026-01-01 00:55:00,2026-01-01 03:35:00,0.15064192,0.07536234,0.07294982,0.10020914,0.099028066,0.06617037,0.061325043
2026-01-01 03:40:00,BAT_0021,train,normal,0,,,2026-01-01 01:00:00,2026-01-01 03:40:00,0.78836966,0.03741657,0.088090494,0.022536565,0.6794151,0.07424947,0.0781633
2026-01-01 03:45:00,BAT_0021,train,normal,0,,,2026-01-01 01:05:00,2026-01-01 03:45:00,0.18119286,0.026203847,0.09630815,0.105507195,0.030750953,0.06919498,0.083959594
2026-01-01 03:50:00,BAT_0021,train,normal,0,,,2026-01-01 01:10:00,2026-01-01 03:50:00,0.90372616,0.0008658161,0.15044926,0.18207909,0.76624674,0.07415954,0.10443543
2026-01-01 03:55:00,BAT_0021,train,normal,0,,,2026-01-01 01:15:00,2026-01-01 03:55:00,0.48896235,0.018061908,0.103028044,0.09887285,0.40689874,0.081816345,0.09325159
2026-01-01 04:00:00,BAT_0021,train,normal,0,,,2026-01-01 01:20:00,2026-01-01 04:00:00,0.21027692,0.080998726,0.018851925,0.11729054,0.16294625,0.08078735,0.051787414
2026-01-01 04:05:00,BAT_0021,train,normal,0,,,2026-01-01 01:25:00,2026-01-01 04:05:00,0.81246793,0.05451404,0.015422709,0.104849115,0.70384574,0.08144861,0.015895864
2026-01-01 04:10:00,BAT_0021,train,normal,0,,,2026-01-01 01:30:00,2026-01-01 04:10:00,0.16463833,0.06777594,0.050891723,0.11825431,0.06866904,0.078974985,0.019362174
2026-01-01 04:15:00,BAT_0021,train,normal,0,,,2026-01-01 01:35:00,2026-01-01 04:15:00,0.18810256,0.0044343956,0.10766449,0.00896888,0.041403156,0.07715211,0.035882454
2026-01-01 04:20:00,BAT_0021,train,normal,0,,,2026-01-01 01:40:00,2026-01-01 04:20:00,0.5363918,0.014327563,0.118124515,0.06674833,0.4524175,0.07221596,0.062230904
2026-01-01 04:25:00,BAT_0021,train,normal,0,,,2026-01-01 01:45:00,2026-01-01 04:25:00,0.32478952,0.02617268,0.035248645,0.08859895,0.2693165,0.07092056,0.07199842
2026-01-01 04:30:00,BAT_0021,train,normal,0,,,2026-01-01 01:50:00,2026-01-01 04:30:00,0.85318613,0.010714697,0.029742666,0.112356305,0.7383638,0.07126746,0.08664344
2026-01-01 04:35:00,BAT_0021,train,normal,0,,,2026-01-01 01:55:00,2026-01-01 04:35:00,0.44750172,0.03517572,0.051693186,0.08005275,0.37493607,0.07095111,0.10066225
2026-01-01 04:40:00,BAT_0021,train,normal,0,,,2026-01-01 02:00:00,2026-01-01 04:40:00,1.1967292,0.006613722,0.019527845,0.11181175,1.0441023,0.06606745,0.10855816
2026-01-01 04:45:00,BAT_0021,train,normal,0,,,2026-01-01 02:05:00,2026-01-01 04:45:00,0.11769711,0.026185503,0.0019127213,0.03928995,0.01988907,0.06017815,0.10997373
2026-01-01 04:50:00,BAT_0021,train,normal,0,,,2026-01-01 02:10:00,2026-01-01 04:50:00,0.7074861,0.002035064,0.11780983,0.0045427224,0.6081185,0.056882206,0.10742563
2026-01-01 04:55:00,BAT_0021,train,normal,0,,,2026-01-01 02:15:00,2026-01-01 04:55:00,0.15549892,0.009898757,0.06025992,0.06373361,0.11822693,0.053877,0.10896335
2026-01-01 05:00:00,BAT_0021,train,normal,0,,,2026-01-01 02:20:00,2026-01-01 05:00:00,0.47712535,0.00859315,0.105933234,0.019621765,0.40312392,0.05214519,0.10649197
2026-01-01 05:05:00,BAT_0021,train,normal,0,,,2026-01-01 02:25:00,2026-01-01 05:05:00,0.2079456,0.016539052,0.007859661,0.15584834,0.119692504,0.051179495,0.10574193
2026-01-01 05:10:00,BAT_0021,train,normal,0,,,2026-01-01 02:30:00,2026-01-01 05:10:00,0.6177872,0.027839484,0.023492336,0.13353813,0.5266344,0.046747666,0.10669083
2026-01-01 05:15:00,BAT_0021,train,normal,0,,,2026-01-01 02:35:00,2026-01-01 05:15:00,0.8410532,0.008900991,0.12690084,0.021871503,0.7244669,0.04820729,0.10797953
2026-01-01 05:20:00,BAT_0021,train,normal,0,,,2026-01-01 02:40:00,2026-01-01 05:20:00,0.16116333,0.053981446,0.062251687,0.112274446,0.06840787,0.048817053,0.10179564
2026-01-01 05:25:00,BAT_0021,train,normal,0,,,2026-01-01 02:45:00,2026-01-01 05:25:00,0.3005294,0.016844103,0.026548043,0.13815409,0.24460366,0.051982407,0.109140575
2026-01-01 05:30:00,BAT_0021,train,normal,0,,,2026-01-01 02:50:00,2026-01-01 05:30:00,0.6550738,0.10857962,0.08661476,0.24650727,0.5396741,0.04778442,0.08377045
2026-01-01 05:35:00,BAT_0021,train,normal,0,,,2026-01-01 02:55:00,2026-01-01 05:35:00,0.3933296,0.07921717,0.02564807,0.31028557,0.061245043,0.04932106,0.048991956
2026-01-01 05:40:00,BAT_0021,train,normal,0,,,2026-01-01 03:00:00,2026-01-01 05:40:00,0.3974158,0.14268857,0.036279093,0.29440716,0.2998878,0.04531978,0.017077774
2026-01-01 05:45:00,BAT_0021,train,normal,0,,,2026-01-01 03:05:00,2026-01-01 05:45:00,0.6872127,0.07762709,0.06802945,0.11024724,0.58629054,0.0615799,0.0075552813
2026-01-01 05:50:00,BAT_0021,train,normal,0,,,2026-01-01 03:10:00,2026-01-01 05:50:00,0.877638,0.05736683,0.0055824853,0.022811517,0.7697648,0.06226371,0.0055958624
2026-01-01 05:55:00,BAT_0021,train,normal,0,,,2026-01-01 03:15:00,2026-01-01 05:55:00,0.16459453,0.00450324,0.09043029,0.05145569,0.09699428,0.067868754,0.002303966
2026-01-01 06:00:00,BAT_0021,train,normal,0,,,2026-01-01 03:20:00,2026-01-01 06:00:00,1.2008841,0.011014747,0.098109104,0.026880858,1.0512848,0.07016699,0.0097906925
2026-01-01 06:05:00,BAT_0021,train,normal,0,,,2026-01-01 03:25:00,2026-01-01 06:05:00,0.85065866,0.02042316,0.04724638,0.044094082,0.74293876,0.06549933,0.0124716135
2026-01-01 06:10:00,BAT_0021,train,normal,0,,,2026-01-01 03:30:00,2026-01-01 06:10:00,0.2570535,0.049596414,0.10898262,0.018254275,0.20794629,0.06101194,0.025465358
2026-01-01 06:15:00,BAT_0021,train,normal,0,,,2026-01-01 03:35:00,2026-01-01 06:15:00,0.19851953,0.032301374,0.0330323,0.03550485,0.16417101,0.061833963,0.015867224
2026-01-01 06:20:00,BAT_0021,train,normal,0,,,2026-01-01 03:40:00,2026-01-01 06:20:00,0.43198642,0.0004956431,0.025701655,0.07511332,0.37351543,0.05627002,0.0012652611
2026-01-01 06:25:00,BAT_0021,train,normal,0,,,2026-01-01 03:45:00,2026-01-01 06:25:00,0.34070903,0.008036456,0.0046724835,0.025323812,0.2964187,0.057699822,0.015530532
2026-01-01 06:30:00,BAT_0021,train,normal,0,,,2026-01-01 03:50:00,2026-01-01 06:30:00,0.50322336,0.0360546,0.0615192,0.1409755,0.42395663,0.062572174,0.022968287
2026-01-01 06:35:00,BAT_0021,train,normal,0,,,2026-01-01 03:55:00,2026-01-01 06:35:00,0.100728035,0.023592055,0.026854932,0.0059024976,0.07958447,0.070041955,0.029353293
2026-01-01 06:40:00,BAT_0021,train,normal,0,,,2026-01-01 04:00:00,2026-01-01 06:40:00,0.64648634,0.014304196,0.0948437,0.052232955,0.55447257,0.07799646,0.04250857
2026-01-01 06:45:00,BAT_0021,train,normal,0,,,2026-01-01 04:05:00,2026-01-01 06:45:00,0.26395583,0.028494,0.026553776,0.0849973,0.21628636,0.09306948,0.05246286
2026-01-01 06:50:00,BAT_0021,train,normal,0,,,2026-01-01 04:10:00,2026-01-01 06:50:00,0.98314387,0.012329886,0.007041224,0.1793536,0.85156935,0.10153909,0.05685534
2026-01-01 06:55:00,BAT_0021,train,normal,0,,,2026-01-01 04:15:00,2026-01-01 06:55:00,0.35611162,0.016232882,0.07970783,0.26423734,0.25265747,0.10823535,0.065762505
2026-01-01 07:00:00,BAT_0021,train,normal,0,,,2026-01-01 04:20:00,2026-01-01 07:00:00,0.70264685,0.12323959,0.017053967,0.12517124,0.59544176,0.0955247,0.058230992
2026-01-01 07:05:00,BAT_0021,train,normal,0,,,2026-01-01 04:25:00,2026-01-01 07:05:00,0.32301039,0.10235492,0.0052788784,0.24406572,0.14696604,0.09244658,0.05647041
2026-01-01 07:10:00,BAT_0021,train,normal,0,,,2026-01-01 04:30:00,2026-01-01 07:10:00,0.70249176,0.12368367,0.0029481328,0.0773009,0.60038215,0.084278546,0.06109501
2026-01-01 07:15:00,BAT_0021,train,normal,0,,,2026-01-01 04:35:00,2026-01-01 07:15:00,0.23010765,0.10171311,0.12256281,0.03358511,0.06997247,0.11533626,0.061632883
2026-01-01 07:20:00,BAT_0021,train,normal,0,,,2026-01-01 04:40:00,2026-01-01 07:20:00,0.1295272,0.07042091,0.03385089,0.084118426,0.04472819,0.11961088,0.06319393
2026-01-01 07:25:00,BAT_0021,train,normal,0,,,2026-01-01 04:45:00,2026-01-01 07:25:00,0.57984924,0.042659577,0.16328955,0.073568456,0.48139834,0.114199296,0.0685053
2026-01-01 07:30:00,BAT_0021,train,normal,0,,,2026-01-01 04:50:00,2026-01-01 07:30:00,0.89417386,0.066561006,0.05421249,0.0068174046,0.773588,0.108478114,0.0815169
2026-01-01 07:35:00,BAT_0021,train,normal,0,,,2026-01-01 04:55:00,2026-01-01 07:35:00,0.78452986,0.07363346,0.08318334,0.11097674,0.6650753,0.10725037,0.08563021
2026-01-01 07:40:00,BAT_0021,train,normal,0,,,2026-01-01 05:00:00,2026-01-01 07:40:00,0.7756964,0.04798891,0.032631766,0.0685807,0.6676212,0.10905739,0.08145865
2026-01-01 07:45:00,BAT_0021,train,normal,0,,,2026-01-01 05:05:00,2026-01-01 07:45:00,0.49920994,0.038095158,0.055128753,0.09584949,0.4187922,0.10993466,0.07738993
2026-01-01 07:50:00,BAT_0021,train,normal,0,,,2026-01-01 05:10:00,2026-01-01 07:50:00,0.5461433,0.09993697,0.016638575,0.01886004,0.46456355,0.10647233,0.07466014
2026-01-01 07:55:00,BAT_0021,train,normal,0,,,2026-01-01 05:15:00,2026-01-01 07:55:00,0.90131,0.07808292,0.0532924,0.060526162,0.7759792,0.107925855,0.0680702
2026-01-01 08:00:00,BAT_0021,train,normal,0,,,2026-01-01 05:20:00,2026-01-01 08:00:00,1.3926784,0.09067307,0.014430349,0.21841732,1.2046838,0.10053926,0.06544704
2026-01-01 08:05:00,BAT_0021,train,normal,0,,,2026-01-01 05:25:00,2026-01-01 08:05:00,0.7448057,0.0679068,0.059593175,0.04136852,0.6388486,0.102567405,0.06641885
2026-01-01 08:10:00,BAT_0021,train,normal,0,,,2026-01-01 05:30:00,2026-01-01 08:10:00,0.9764072,0.10073906,0.023202829,0.018643038,0.84735954,0.09745875,0.06364747
2026-01-01 08:15:00,BAT_0021,train,normal,0,,,2026-01-01 05:35:00,2026-01-01 08:15:00,0.20733832,0.03933175,0.055376593,0.006867758,0.1668783,0.10376961,0.05904188
2026-01-01 08:20:00,BAT_0021,train,normal,0,,,2026-01-01 05:40:00,2026-01-01 08:20:00,0.19992788,0.09201432,0.05072139,0.10088713,0.15006576,0.0945662,0.054212797
2026-01-01 08:25:00,BAT_0021,train,normal,0,,,2026-01-01 05:45:00,2026-01-01 08:25:00,0.782758,0.10373137,0.024361566,0.067168124,0.6723308,0.09590846,0.048677716
2026-01-01 08:30:00,BAT_0021,train,normal,0,,,2026-01-01 05:50:00,2026-01-01 08:30:00,0.5410529,0.1144657,0.09294938,0.06972937,0.4501949,0.08798871,0.045151085
2026-01-01 08:35:00,BAT_0021,train,normal,0,,,2026-01-01 05:55:00,2026-01-01 08:35:00,0.43060395,0.11127261,0.058088783,0.0086671375,0.3602996,0.08878861,0.040263075
2026-01-01 08:40:00,BAT_0021,train,normal,0,,,2026-01-01 06:00:00,2026-01-01 08:40:00,0.14020528,0.08455386,0.0014887303,0.013129161,0.06816908,0.09280369,0.037038848
2026-01-01 08:45:00,BAT_0021,train,normal,0,,,2026-01-01 06:05:00,2026-01-01 08:45:00,0.5084838,0.092455834,0.030657656,0.0028098451,0.4345964,0.08586449,0.037338026
2026-01-01 08:50:00,BAT_0021,train,normal,0,,,2026-01-01 06:10:00,2026-01-01 08:50:00,0.63374114,0.08597282,0.03343988,0.11283072,0.53867906,0.079007305,0.038072295
2026-01-01 08:55:00,BAT_0021,train,normal,0,,,2026-01-01 06:15:00,2026-01-01 08:55:00,1.0647353,0.11288346,0.05380273,0.029602392,0.92340255,0.0801699,0.035754714
2026-01-01 09:00:00,BAT_0021,train,normal,0,,,2026-01-01 06:20:00,2026-01-01 09:00:00,1.8153737,0.05737803,0.09238925,0.124652945,1.5850991,0.08015419,0.0347166
2026-01-01 09:05:00,BAT_0021,train,normal,0,,,2026-01-01 06:25:00,2026-01-01 09:05:00,0.39995125,0.091548145,0.11391748,0.090257294,0.3243799,0.08140585,0.0314963
2026-01-01 09:10:00,BAT_0021,train,normal,0,,,2026-01-01 06:30:00,2026-01-01 09:10:00,0.2226422,0.07486173,0.0849665,0.098479174,0.17061277,0.07785612,0.03229548
2026-01-01 09:15:00,BAT_0021,train,normal,0,,,2026-01-01 06:35:00,2026-01-01 09:15:00,0.6648442,0.06934757,0.10310807,0.075774476,0.56445926,0.06862179,0.031659376
2026-01-01 09:20:00,BAT_0021,train,normal,0,,,2026-01-01 06:40:00,2026-01-01 09:20:00,0.5632068,0.086152725,0.07737513,0.1310368,0.47098336,0.07064132,0.03398434
2026-01-01 09:25:00,BAT_0021,train,normal,0,,,2026-01-01 06:45:00,2026-01-01 09:25:00,0.25160906,0.064157434,0.04491688,0.16008069,0.19682671,0.07115367,0.037819568
2026-01-01 09:30:00,BAT_0021,train,normal,0,,,2026-01-01 06:50:00,2026-01-01 09:30:00,0.5911054,0.064992175,0.057631914,0.012077246,0.5077478,0.0772071,0.034212586
2026-01-01 09:35:00,BAT_0021,train,normal,0,,,2026-01-01 06:55:00,2026-01-01 09:35:00,0.6516393,0.076396786,0.013197964,0.0221477,0.56409144,0.06893166,0.041947495
2026-01-01 09:40:00,BAT_0021,train,normal,0,,,2026-01-01 07:00:00,2026-01-01 09:40:00,1.1045613,0.05077006,0.03865587,0.07062086,0.96288496,0.06505155,0.047451522
2026-01-01 09:45:00,BAT_0021,train,normal,0,,,2026-01-01 07:05:00,2026-01-01 09:45:00,0.9837454,0.051937457,0.09902773,0.087448314,0.84799176,0.065688394,0.052117083
2026-01-01 09:50:00,BAT_0021,train,normal,0,,,2026-01-01 07:10:00,2026-01-01 09:50:00,0.26130837,0.09535249,0.009348775,0.04654263,0.2136666,0.06595099,0.051521204
2026-01-01 09:55:00,BAT_0021,train,normal,0,,,2026-01-01 07:15:00,2026-01-01 09:55:00,0.26373184,0.092623465,0.018573074,0.09064428,0.21206066,0.06475718,0.05182795
2026-01-01 10:00:00,BAT_0021,train,normal,0,,,2026-01-01 07:20:00,2026-01-01 10:00:00,0.59401935,0.078933254,0.056053624,0.092049636,0.5033333,0.06425414,0.04820772
2026-01-01 10:05:00,BAT_0021,train,normal,0,,,2026-01-01 07:25:00,2026-01-01 10:05:00,1.3811828,0.045072515,0.067201175,0.0992187,1.2039733,0.0739784,0.04887878
2026-01-01 10:10:00,BAT_0021,train,normal,0,,,2026-01-01 07:30:00,2026-01-01 10:10:00,0.23645662,0.10091453,0.124758996,0.07779061,0.09646497,0.0769678,0.049327746
2026-01-01 10:15:00,BAT_0021,train,normal,0,,,2026-01-01 07:35:00,2026-01-01 10:15:00,0.82822704,0.07936093,0.08684733,0.07424043,0.70926267,0.07396953,0.048916157
2026-01-01 10:20:00,BAT_0021,train,normal,0,,,2026-01-01 07:40:00,2026-01-01 10:20:00,0.5966582,0.04703337,0.007494129,0.08541941,0.51263994,0.07623207,0.05792847
2026-01-01 10:25:00,BAT_0021,train,normal,0,,,2026-01-01 07:45:00,2026-01-01 10:25:00,0.18435547,0.092997186,0.05492089,0.08645931,0.13710758,0.07780397,0.060945872
2026-01-01 10:30:00,BAT_0021,train,normal,0,,,2026-01-01 07:50:00,2026-01-01 10:30:00,0.46723497,0.032065645,0.09704422,0.03491104,0.39321035,0.08138563,0.06353392
2026-01-01 10:35:00,BAT_0021,train,normal,0,,,2026-01-01 07:55:00,2026-01-01 10:35:00,0.5739774,0.08857882,0.0055351085,0.04063002,0.49192736,0.075128675,0.06285501
2026-01-01 10:40:00,BAT_0021,train,normal,0,,,2026-01-01 08:00:00,2026-01-01 10:40:00,0.43461728,0.080831036,0.026224902,0.098453775,0.36240864,0.078156695,0.063932
2026-01-01 10:45:00,BAT_0021,train,normal,0,,,2026-01-01 08:05:00,2026-01-01 10:45:00,0.49982658,0.09451694,0.010717593,0.062524736,0.42351988,0.07770284,0.05921485
2026-01-01 10:50:00,BAT_0021,train,normal,0,,,2026-01-01 08:10:00,2026-01-01 10:50:00,0.26597404,0.070420064,0.031686183,0.08147568,0.2146016,0.079626076,0.05415973
2026-01-01 10:55:00,BAT_0021,train,normal,0,,,2026-01-01 08:15:00,2026-01-01 10:55:00,0.19281462,0.111925825,0.044824727,0.06516539,0.10206789,0.07964765,0.048376203
2026-01-01 11:00:00,BAT_0021,train,normal,0,,,2026-01-01 08:20:00,2026-01-01 11:00:00,1.7115899,0.03968905,0.009117124,0.07137584,1.5054927,0.08753659,0.043876756
2026-01-01 11:05:00,BAT_0021,train,normal,0,,,2026-01-01 08:25:00,2026-01-01 11:05:00,0.1033408,0.052455615,0.054502327,0.01205606,0.0043175267,0.084979035,0.040448334
2026-01-01 11:10:00,BAT_0021,train,normal,0,,,2026-01-01 08:30:00,2026-01-01 11:10:00,0.4052547,0.10668981,0.04228,0.046626765,0.33700448,0.09196824,0.03809735
2026-01-01 11:15:00,BAT_0021,train,normal,0,,,2026-01-01 08:35:00,2026-01-01 11:15:00,1.412864,0.084177755,0.07103036,0.070190616,1.2298785,0.092899345,0.042450614
2026-01-01 11:20:00,BAT_0021,train,normal,0,,,2026-01-01 08:40:00,2026-01-01 11:20:00,0.5490824,0.115622364,0.17807291,0.015931642,0.4532642,0.087148994,0.036583666
2026-01-01 11:25:00,BAT_0021,train,normal,0,,,2026-01-01 08:45:00,2026-01-01 11:25:00,0.24361463,0.11222464,0.11301423,0.14173672,0.17957245,0.09358406,0.02959174
2026-01-01 11:30:00,BAT_0021,train,normal,0,,,2026-01-01 08:50:00,2026-01-01 11:30:00,0.22823402,0.05284142,0.042469967,0.05912528,0.1835614,0.095397174,0.03494984
2026-01-01 11:35:00,BAT_0021,train,normal,0,,,2026-01-01 08:55:00,2026-01-01 11:35:00,1.8236952,0.10870915,0.11091578,0.14235264,1.584499,0.0873964,0.03544766
2026-01-01 11:40:00,BAT_0021,train,normal,0,,,2026-01-01 09:00:00,2026-01-01 11:40:00,0.830062,0.10603591,0.0949417,0.0035033647,0.7129685,0.09049278,0.032620274
